OBJECTID,class,classid,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,EVI,GNDVI,NDMI,NDVI,NDWI,SAVI,B4_asm,B4_contrast,B4_corr,B4_diss,B4_ent,B4_idm,B4_var,B8_asm,B8_contrast,B8_corr,B8_diss,B8_ent,B8_idm,B8_var,B3_asm,B3_contrast,B3_corr,B3_diss,B3_ent,B3_idm,B3_var,elevation,slope,aspect,B7_asm,B7_contrast,B7_corr,B7_diss,B7_ent,B7_idm,B7_var
2951,Grass,8,4225.0,3516.5,1597.5,1817.5,2061.0,2327.0,2807.5,3034.5,3150.0,3337.0,0.15092327,0.1802752010537209,0.24074838,-0.17295349,0.18416327,0.24074838,0.1400882848923538,0.008125965,574606608.6809895,0.2786875120797341,13561.494357638889,4.836312189,0.0381948286295396,412351584.44540405,0.008355788,430254207.8142361,0.3808804389924499,12091.56857638889,4.818863171829692,0.034722897,346769350.57803345,0.008265743,181893320.4084201,0.2839516037188875,7114.370225694444,4.828189370873686,0.042102934,131293418.47943117,52,0.91440207,227.45633,0.0200722776813271,111001857.12890624,0.576172083,6100.134114583333,4.091915469210926,0.4409723214923025,130528445.03024292
3556,Built up,4,4283.0,4049.0,1606.0,1884.0,2572.0,3247.0,3438.0,3550.0,3192.0,3590.0,0.18060091,0.081875754,0.25888324,-0.15438463,0.09688347,0.25888324,0.078054624,0.007981289,7270978401.5625,0.7479010613317503,65829.87673611111,4.850752755657536,0.031250025,14365508155.40509,0.008029514,5840238319.5,0.4644435696117928,58168.20486111112,4.845939233570315,0.038194454,5437525986.757935,0.008072841,2106327104.5416665,0.7409451050741998,36024.343750000015,4.8426299371353485,0.03515631,4078741940.0200806,243,0.45599267,132.68654,0.018585582,2801069834.677083,0.527074088,32608.131944444445,4.185790913,0.3784722248666997,2968312932.3604126
3207,Maize fields,1,3700.5,3105.0,1634.5,1840.5,2003.5,2388.5,2908.5,3106.5,3160.0,3338.0,0.09579399,0.1744493717664449,0.24415034,-0.096580245,0.18862145,0.24415034,0.1351097178683385,0.007994098,157599322.17751732,0.7920264702305551,9910.464843750002,4.850151065396633,0.0312504511469988,384906323.5788269,0.008085651,370090713.6701389,0.6420195853089685,14897.033854166668,4.842028246874446,0.035156552,517231436.109436,0.008024616,37787551.8328993,0.6595542402447191,4875.774739583334,4.847443459,0.035157639,56312764.10722351,114,0.45659757,312.61658,0.018052089,271632773.26562506,0.3596645282124189,9998.71441,4.212843448602567,0.3715278592676282,214997235.13653564
3958,Trees,6,3095.0,2054.0,1381.0,1509.0,1446.0,1907.0,2764.0,3191.0,3253.0,3413.0,-0.01747488,0.4010706638115631,0.3625,0.042980827,0.38578784,0.3625,0.2816661505109941,0.008963126,31464990.833333336,0.41514300552766,4473.222222222223,4.765675562,0.049479984,26864160.86603546,0.008096954,441774290.0607637,0.3847868057625175,16461.16232638889,4.840223176091739,0.0386286610387426,363071063.5845337,0.009318034,17794431.256944448,0.2102454162394506,3097.388888888889,4.745445196949752,0.068578155,11314669.872032166,313,0.45410895,227.09384,0.0209674599729938,217770453.7951389,0.5782664244505105,8376.046875,4.066054551041916,0.4375000304716853,260624868.1978149
339,Trees,6,2461.0,1654.0,1270.0,1420.0,1255.0,1749.0,3262.0,3882.0,3728.0,4129.0,-0.1452432,0.5244198709893608,0.45251396,0.20408826,0.48924506,0.45251396,0.3596526252745059,0.007815514,25362999.509114586,0.2817487223310392,3916.880642361112,4.870006844006423,0.0147591221650177,17744868.812965393,0.007378472,5326457348.01606,0.2605911881612636,57722.87803819445,4.910921781747808,4.9896006871925016e-08,3622602428.487824,0.007426698,72044042.73958334,0.2788944548545459,6736.401909722221,4.906108259660586,9.050790006848532e-07,50588575.004787445,59,0.7494284,245.63745,0.0147207754629629,1015676207.0507812,0.4647806523620201,21331.314670138887,4.3429261754556325,0.3750000673338582,949324204.4549866
2514,Mixed crop fields,3,3950.0,3278.0,1489.0,1715.0,2015.0,2321.0,2545.0,2757.0,2992.0,3102.0,0.15851346,0.1390626149657861,0.25361767,-0.15170455,0.15829146,0.25361767,0.1159983633387888,0.007596993,246804277.89583337,0.433938735,11189.449652777776,4.890464312877116,0.007812821,218760072.4363098,0.007511845,793039296.5347222,0.5565124902486427,20205.34722222221,4.898286286268851,0.0112848603862362,891464724.9301453,0.007814007,83073170.546875,0.4518064414129179,6886.552951388889,4.871800151739325,0.0104170970209546,75830219.3041153,61,0.74510854,114.51308,0.0147207754629629,319770529.8125,0.6058896867564222,10184.473958333332,4.3429261754556325,0.3750001057295662,405525659.0022125
3812,Trees,6,2828.5,1991.5,1353.0,1542.0,1453.0,1962.0,2997.0,3207.0,3417.0,3442.5,-0.060406946,0.4083848976992006,0.368212,0.107844405,0.3943971,0.368212,0.2881231058267062,0.008109764,137204754.71180555,0.6774125875905298,7750.417534722222,4.839621485830834,0.0386292247585654,214171913.38822937,0.008187,554132936.310764,0.2989189605064381,18043.15017361111,4.840524021222191,0.031250198,399692406.7442627,0.008169292,42689367.746093735,0.6340784686526711,4520.792100694443,4.833002892960907,0.049046747,58621163.62050629,407,0.98568916,160.19716,0.0185486593364197,261083336.19921875,0.4118352632818872,10068.22266,4.188799364266074,0.3750002596896635,222729054.2973328
2821,Trees,6,2301.0,1573.0,1256.0,1409.0,1290.0,1701.0,2815.0,3194.0,3358.0,3446.0,-0.13024785,0.4410485774630389,0.41259614,0.19875206,0.45069826,0.41259614,0.3241158568580124,0.0110266414689429,4513179.817708334,0.6899784500473437,1629.9435763888891,4.634545536466549,0.115887585090816,7273722.160919189,0.008302665,261751380.61805555,0.532985172,12615.553819444443,4.820367397481949,0.045573038,281846073.1651306,0.008889281,12738465.786458332,0.596522532,2896.856770833333,4.779128088510498,0.048612179,15874069.411216736,77,1.1468551,216.03893,0.01735772,124298614.52951388,0.5699608286046185,7099.983506944444,4.232867072512204,0.3936633307364822,144495909.11975098
2309,Trees,6,3459.0,2676.5,1418.0,1576.5,1552.0,2096.0,2841.5,3074.5,3046.0,3363.5,0.047495387,0.2781780232000798,0.30349305,-0.052117474,0.30483168,0.30349305,0.2066995079512744,0.007378472,599878784.5590277,0.3662650193631937,19493.61805555555,4.910921781747808,1.3138617495548477e-07,477494274.3441467,0.007547261,1140166976.493924,0.3804738467295716,25813.96267361111,4.894074454442532,0.0104167522100061,916453684.4856873,0.007524655,141821428.94618052,0.2282578984340241,9554.324652777776,4.897684596007949,0.0112851931993948,92370249.7942276,31,0.705363,151.23067,0.0149136766975308,574055863.5347222,0.4681497963057682,14939.146701388889,4.336295819535894,0.3750000976804001,535574173.1164551
2000,Built up,4,3887.0,3384.0,2784.0,2890.0,3374.0,3144.0,3472.0,3571.0,3642.0,3725.0,0.06332139,0.058262712,0.102159955,-0.040316205,0.0425818,0.102159955,0.036560335,0.008005401,9641261967.4375,0.4270498610728266,70714.96701388889,4.848345994613926,0.034722282,8481035700.272049,0.008066436,5154504643.927083,0.3090703231901318,55997.07812499999,4.8429307822658005,0.034722352,3780744425.43219,0.008011806,5991267167.307292,0.4914586427292495,52611.62413194445,4.8480451494834735,0.035156318,5932157140.56337,104,1.4110937,331.18768,0.0184039834104938,1262741818.1493056,0.6095187394827369,21199.960069444445,4.1984264084405165,0.3750000284055088,1674059506.5393372
2957,Trees,6,2484.0,1694.0,1318.5,1450.0,1335.5,1749.5,2687.5,2987.0,3150.0,3263.0,-0.08326095,0.3982825788827836,0.37968767,0.12845409,0.4124045,0.37968767,0.2922787353986669,0.007736771,7650536.334201388,0.610792851,2250.0607638888887,4.877527972267707,0.010853174560881,9789046.361297607,0.00745081,215803751.85937497,0.6513285239108839,11055.283854166666,4.903701498616976,0.003472587,310285507.7677307,0.007809109,7667134.363,0.48809005,2162.031684027778,4.870307689136874,0.0221392329478338,7509865.817878723,103,0.98663014,199.95407,0.0147207754629629,125269364.71614584,0.6571511159690744,7105.275173611111,4.3429261754556325,0.3750003393824853,184417583.6644287
3777,Shrubs,5,3568.0,2984.0,1619.0,1752.0,1907.0,2168.0,2564.0,2740.0,2840.0,3010.0,0.12178457,0.1837799383447949,0.2035139,-0.15099867,0.17684378,0.2035139,0.1332138590203106,0.007855827,99614888.13541669,0.7486663772922582,7475.361111111111,4.867287474782553,0.017795697322372,199359854.1309662,0.007810616,189194682.09375,0.5786058424467394,10477.499999999998,4.876926282006805,0.0264758555373673,224875204.79074097,0.007826817,30451187.977430545,0.8046360629928185,4358.459201388889,4.868201773223715,0.0182299947564986,78320644.6622467,194,0.6183033,0.0,0.0149136766975308,100090217.60590278,0.675803489,6203.927951388889,4.336295819535894,0.375000178641638,161269304.76028442
2319,Mixed crop fields,3,2943.0,2612.0,1515.0,1736.0,1767.0,2050.0,3347.0,3662.0,3636.0,3760.0,-0.03201364,0.3235248806039131,0.30159298,0.07670455,0.3004292,0.30159298,0.2379154078549849,0.007675736,48114543.10763889,0.6530341810603532,5459.236111,4.882943184615831,0.0108514726413509,69483016.8618393,0.007402585,1319355224.1875002,0.5706083044430892,29163.47743055555,4.908515020704197,0.003472262,1540351728.0049438,0.009049404,22162926.104166664,0.2556947044212524,3677.046875,4.765725776393152,0.0438375922817804,14877669.768005371,43,1.6440328,235.66704,0.0147207754629629,1219422684.3576388,0.6297694409678365,22452.541666666668,4.3429261754556325,0.375000253945654,1654975999.779602
2102,Mixed crop fields,3,2771.833333333333,2099.5,1457.0,1710.2222222222222,1584.2,2100.1428571428573,3704.5,4104.5,4142.0,4194.5,-0.11866732,0.4713997817446093,0.36959457,0.18970305,0.39596483,0.36959457,0.3171642549605998,0.007981289,343583722.75781256,0.7850462547387045,12132.952256944449,4.8507527556575365,0.0313448775026732,799503125.3769455,0.008005401,9240717623.027777,0.7259643809603831,68499.37499999999,4.848345994613926,0.0347222430408205,16922850364.025848,0.007981289,92605114.3107639,0.5617007231267527,5967.400173611111,4.8507527556575365,0.031401543,108045803.48118591,32,0.7465732,114.46182,0.018403983,9844444019.442707,0.6099116126314208,62125.61718750001,4.198426408440517,0.3750000306769623,12709785996.508057
183,Mixed crop fields,3,3033.0,2167.0,1469.0,1768.0,1568.0,2189.0,3407.0,3802.0,4304.0,4160.0,-0.10456957,0.5276292335115865,0.41918176,0.16658932,0.45931035,0.41918176,0.37,0.008799235,280425794.4340278,0.5267304822992736,12494.727430555557,4.7840153514991055,0.062934686,295510033.86013794,0.008575816,5376085349.958333,0.5688704689409048,53455.53472222222,4.799609083480803,0.052083345,6210769247.588104,0.008521186,105100876.26736112,0.7006281386244586,7901.78125,4.799909928611255,0.0603300588604161,174700496.83098602,4,0.9213709,312.14716,0.0222962932822145,2414343345.5868053,0.5708866400613635,28433.006944444445,3.998317344,0.4709203874796017,2811697044.912964
2785,Bareland,7,2352.0,2072.0,1603.5,1776.0,1889.5,2075.5,2164.5,2357.0,2138.0,2393.0,0.04916015,0.069286572,0.11290745,-0.02640164,0.080794595,0.11290745,0.053549519,0.007402585,3573504900.746962,0.8550977709689234,38601.55078,4.908515020704197,0.003472476,12441384962.81894,0.00740899,7015723948.754774,0.86120904,59859.49869791667,4.908214175573746,0.003906271,25510916235.65448,0.007481328,2355810245.527344,0.8562278333973735,32475.233940972223,4.900993892442914,0.007378532,8278090336.468132,34,0.9154001,227.51364,0.0147207754629629,8660844377.425346,0.7888322239912459,53722.98438,4.3429261754556325,0.375000065123228,21050129605.46678
3071,Trees,6,2310.0,1573.0,1327.0,1435.0,1311.0,1684.0,2847.0,3173.0,3286.0,3382.0,-0.12958558,0.4170934841669265,0.403479,0.1929696,0.433526,0.403479,0.3079595704358813,0.009374171,10084741.255208332,0.4988096114928173,2518.0616319444443,4.722893575215708,0.093316931,10051644.941116331,0.008783034,244208796.97569448,0.4592617583921677,11071.04861111111,4.776143163305599,0.070312628,226776408.69647217,0.0100011001398534,15205558.746527776,0.3504592971822934,3002.359375,4.687143219493766,0.094185001,11679965.037742617,167,0.7403739,65.31971,0.0246133686583719,116344077.3472222,0.65867591,6210.873264,3.925949579319477,0.4934898525284382,171389510.88290405
1596,Water,0,1104.0,1078.0,1211.5,1235.0,1183.0,1191.5,1141.0,1145.0,1142.5,1130.5,-0.009933416,-0.016496168,-0.049596105,0.012088617,-0.025673762,-0.049596105,-0.012302382,0.0126459569106867,1230501.291232639,0.2759432432931026,780.2452256944448,4.524774030559575,0.1011377086703993,856192.456,0.008865168,4436868.086371528,0.6866419045431839,1509.1723090277778,4.780354995131917,0.038201073,7272004.049655914,0.009176749,4796270.369357639,0.2924178449203036,1727.6740451388887,4.747527586763296,0.0542574411695162,3386798.992790222,14,0.0,0.0,0.0228184829523534,2075404.6753472225,0.7034114098970333,909.5052083333334,4.029283499407179,0.4379358597151128,3523415.419216156
1754,Trees,6,2611.0,1856.5,1324.0,1525.5,1345.5,1872.5,3275.5,3699.0,3874.0,4011.5,-0.14567274,0.5288303853089593,0.44775763,0.20790872,0.4975612,0.44775763,0.3822609590090386,0.007915356,1108013485.9735243,0.8241191393965069,23281.624565972223,4.857672193657918,0.0282120418918688,3112262310.6045303,0.007836613,4481613971.621963,0.7111613686175187,54120.35546874999,4.865193321919201,0.0243056120843062,8084542718.210602,0.00792176,420162242.11111104,0.7048381986940189,15485.842013888889,4.857371348527465,0.027778492,704343929.213768,35,2.1027036,306.00543,0.0173980336130401,3028715415.731337,0.7512043378520634,30236.08723958333,4.252773065923766,0.3897569671166571,6213876221.209564
3755,Shrubs,5,3549.0,2672.0,1464.0,1604.0,1594.0,2076.0,2635.0,2897.0,2896.0,3185.0,0.057106156,0.287016139,0.29724312,-0.058222678,0.31059045,0.29724312,0.2137653162600729,0.007764275,1373044352.920139,0.5709744328241679,28119.916666666664,4.872413605050035,0.0208334008924582,1608463365.1399765,0.00792176,1252253935.8993056,0.5344529450765332,28421.98263888889,4.862184870614689,0.0208335464210605,1343128750.989441,0.007957176,420197580.3020832,0.6121794427856053,16042.569444444442,4.856156204955853,0.0208334629887419,545049131.4539948,215,0.0,0.0,0.0185520501784336,388493426.640625,0.7338246111973035,12148.233506944443,4.163852744538225,0.4118925574267704,735022497.2859802
645,Trees,6,2238.5,1499.5,1259.5,1453.0,1246.0,1721.5,3293.0,3809.5,3921.0,4091.5,-0.18613441,0.5604049476763369,0.46094796,0.2627026,0.5238712,0.46094796,0.3968243569277935,0.008138774,13527386.699652776,0.315382374,3017.352430555555,4.835710499134967,0.031252053,9876048.369,0.008011806,1439790656.1992188,0.5228788719405234,30479.61414930555,4.848045149483474,0.0351565757223451,1515983996.581543,0.008096954,81337881.95876737,0.3016866209181005,7160.782552083334,4.8402231760917385,0.0386297453043184,58410145.41756058,52,1.0691185,106.80663,0.019636743,543804152.9249132,0.6790466626314524,15111.07074652778,4.116596532957746,0.4375001471586368,856857848.2845459
3792,Grass,8,4126.0,3292.0,1724.0,1975.0,2155.0,2543.0,2926.0,3139.0,3316.0,3402.0,0.11091199,0.2102027087448024,0.24832554,-0.09889562,0.20388936,0.24832554,0.1607812403365209,0.008042324,454651322.438368,0.4959906006575053,17078.743923611113,4.845337543309412,0.031250368,453392048.42749023,0.008072841,388428378.6076389,0.5525563727788557,15470.84895833333,4.8426299371353485,0.035156612,442375655.5764465,0.00832188,180038275.39539927,0.4797658856117344,10506.990017361111,4.819464862090594,0.0538198534928377,173406815.46494293,221,0.910194,47.212708,0.0197942286361882,189281501.4765625,0.6296676771114262,8258.96875,4.111181320609622,0.4375000705502074,260193771.2554016
746,Built up,4,3081.5,2577.5,1538.5,1752.0,1821.0,2136.5,2925.0,3184.0,3249.0,3394.5,0.022401651,0.2788072442503171,0.2885936,0.004087374,0.28074875,0.2885936,0.2113628650329322,0.007994098,1573618450.5390627,0.6920941477944618,31195.808159722223,4.850151065396633,0.031250253,2569338144.2219086,0.007994098,5739726255.739582,0.4305784489153496,59483.73524305556,4.850151065396633,0.0312500124988969,5008680176.57666,0.008042324,635409466.4657117,0.5124933133599529,19677.33810763889,4.845337543309411,0.0312504480150025,645894241.1520844,55,3.4499214,216.33589,0.017836582513503,1368661584.187934,0.5779657808089902,24214.61154513889,4.215273735745794,0.3715287019391879,1634260476.6911316
3857,Trees,6,2421.333333333333,1645.0,1290.5,1406.0,1309.0,1695.5,2896.0,3275.0,3344.5,3574.0,-0.1133527,0.4467432915867778,0.4177669,0.1662562,0.44324043,0.4177669,0.3182633738501815,0.008090549,472651115.7764757,0.7828776208891559,13612.793836805557,4.840524021,0.03125243,1134355041.43388,0.008005401,937277271.9761285,0.2771136895365748,23681.764322916664,4.848345994613925,0.034722653,647199273.5543213,0.008103359,217021648.29253477,0.7485108713402299,9615.216145833332,4.839922330961288,0.031252536,447687649.9715195,281,0.45434484,312.8785,0.0184039834104938,241315218.84939235,0.3847224954467084,9938.313802083334,4.198426408440518,0.3750000815622359,198871479.9863892
3870,Trees,6,3486.0,2498.0,1366.5,1579.0,1566.0,2052.0,2818.0,3191.0,3246.0,3443.0,0.06404799,0.3312165168871144,0.35078126,-0.0540134,0.34112534,0.35078126,0.2555742532604123,0.007994098,775240090.9817709,0.4675814581154638,22057.981770833336,4.850151065396634,0.031250524,728066094.657753,0.008024616,1718910064.6371524,0.3425781977949137,32118.322048611102,4.847443459222571,0.035156304,1302189717.307434,0.008157989,232681847.30338544,0.3679668210774153,11352.003038194442,4.834807963743613,0.038629348,183462101.7984848,386,0.92740995,180.0,0.0274952076099537,538559007.1788194,0.6324022458336396,13696.403645833334,3.933092129794833,0.4522569705590374,734010618.497406
3540,Built up,4,3975.0,3894.0,2042.0,2284.0,2496.0,3060.0,3167.0,3260.0,3138.0,3297.0,0.11709562,0.1224560193170058,0.1646175,-0.11360134,0.110675804,0.1646175,0.090755355,0.00746362,6277454570.961807,0.3735629155679046,59352.43576388889,4.903099808356073,0.003472279,5023112886.653152,0.007378472,3491729911.6875,0.3665668756281841,47309.26388888889,4.910921781747808,2.49037273343514e-08,2764077191.437805,0.007548768,4401800896.20139,0.4351209519071842,49584.90104166666,4.895277834964338,0.00781253,3897719663.6371303,244,0.33520377,90.0,0.0147207754629629,1492389292.3211803,0.4807021194224965,24009.94531,4.342926175455633,0.375000120327947,1437736063.461914
2838,Water,0,1252.0,1223.0,1417.0,1602.0,1410.0,1396.0,1289.0,1298.0,1260.0,1249.0,0.009112386,-0.047722706,-0.11211385,0.00364225,-0.06530612,-0.11211385,-0.034050179,0.008310577,264578491.89930552,0.3972886266378777,10430.315972222224,4.824641207159849,0.034722963,226925929.6058769,0.008109764,14634847942.38715,0.7113047479882757,60776.44531249999,4.839621485830836,0.03862908,27582134885.034878,0.009171851,82062475.88368054,0.624143271,6039.224826388889,4.754594506566451,0.056424153,110549529.71134949,79,0.33737418,90.0,0.0196367428626543,14044401654.644096,0.7037208453673491,47411.45920138888,4.116596532957747,0.4375000769927695,24461632503.68776
3984,Trees,6,2987.0,2092.5,1387.0,1512.5,1452.0,1868.5,2638.5,3029.0,3146.0,3323.5,-0.012229575,0.3812623424853103,0.34253246,0.029369196,0.3728476,0.34253246,0.268141677417068,0.007797806,30114817.122395825,0.2473635251462926,4169.171875,4.872112759919583,0.0186643896401665,20153305.78949356,0.007481328,424983889.0538194,0.3497909372781678,16737.100694444445,4.900993892442914,0.007379117,328115912.572052,0.007875042,19192046.909288198,0.3779624147923943,3429.165364583332,4.8663849393912,0.03298784,15424791.797691343,317,0.70206404,28.275051,0.014720775,179556645.53428823,0.5870259214111451,8553.813802083332,4.3429261754556325,0.3750001020708381,220287535.84283447
3191,Shrubs,5,3278.0,2537.0,1468.5,1615.0,1756.0,2078.5,2569.5,2804.5,2926.5,3089.5,0.08271069,0.2186509017842349,0.26987895,-0.07713174,0.2268183,0.26987895,0.160025714207261,0.007378472,225973387.37803817,0.082128298,11519.682725694443,4.910921781747808,1.784619382649868e-07,124444163.90493011,0.007609803,333874318.249132,0.4739396209618995,14282.869791666668,4.889862622616214,2.122351824257467e-07,319338296.15649414,0.007579285,74386513.97309026,0.3342836814047496,6608.850694444443,4.892570228790276,0.0108516865280261,56612274.398513794,105,1.4072337,208.52518,0.0165702914014274,101743713.12282988,0.7531278970091744,6462.172309027777,4.263553275818245,0.3789063057795556,208535397.64289856
3286,Shrubs,5,3673.0,2791.0,1436.0,1608.0,1694.5,2137.0,2682.5,2932.5,3154.0,3216.5,0.07994851,0.2863243366390681,0.3253714,-0.07425375,0.30649325,0.3253714,0.2262180997178044,0.00740899,304659952.9548612,0.2716476887090431,13863.17447916666,4.908214175573746,0.003907624,209243084.79331207,0.007474923,525655674.7170137,0.3519653874941351,18825.214409722223,4.901294737573365,1.858420218108535e-07,404714456.3760376,0.007487733,55540561.5217014,0.5080915721536406,6027.098090277777,4.900693047312462,1.5527742091417843e-06,56469031.21377564,110,0.33569476,90.0,0.0157365210262345,156490663.4405382,0.4516358467772562,7712.218315972223,4.312841662410497,0.3750009985122491,142278984.1656189
2136,Built up,4,4485.285714285715,4451.333333333333,2465.0,2662.0,2843.5,3059.25,3260.0,3385.333333333333,3130.0,3528.6666666666665,0.13540256,0.0587266533894098,0.07826671,-0.17836395,0.043613885,0.07826671,0.036651584,0.008053627,3511033367.5638022,0.6997928349680483,40789.91449652778,4.843532472526704,0.034722636,5838018708.548264,0.008005401,2958876296.485243,0.5882877202403233,40396.46614583334,4.848345994613926,0.034722415,3571756808.593964,0.007981289,1734713853.6592884,0.6500531134835881,29441.56032986111,4.8507527556575365,0.031250331,2478079934.546875,38,0.0,0.0,0.019636743,1357116393.7074652,0.7213737525538054,21339.99739583333,4.116596532957746,0.4375000250402485,2411740740.6323853
3370,Shrubs,5,3360.0,2584.0,1398.0,1611.0,1673.0,2068.0,2893.0,3157.0,3302.0,3518.0,0.057130855,0.2809626518333522,0.33901918,-0.030991102,0.30738977,0.33901918,0.2265791882819652,0.008588626,205393882.4461805,0.6800477247494482,11188.236979166668,4.802004081474608,0.04600715,319785960.8959503,0.008182102,316094349.8888889,0.2536157328139035,13659.996527777776,4.832401202700003,0.042100848,211376732.60632324,0.00837651,44032085.99479167,0.6776140488828877,5258.924479166667,4.814350494872921,0.046441483,68104368.46024323,81,1.2364626,0.0,0.024991259,39036296.255208336,0.5040899969660465,3649.375868055555,3.9678626418948655,0.4522572971862698,39666623.73297119
290,Water,0,1908.0,1432.5,1404.5,1534.0,1444.5,1676.5,2234.0,2458.5,1542.0,2460.5,0.07094225,0.0177229951833152,-0.004056844,-0.08395226,0.024460962,-0.004056844,0.0138805488837242,0.008038933,143978213.66710073,0.7586073000829624,8205.115017361111,4.852858671570695,0.024740768,301489868.7498741,0.007809109,21342823066.67665,0.8663445331814792,80829.60199652777,4.870307689136875,0.021268656,80027812423.52834,0.008106373,54486905.19487849,0.870843188,5047.643663194445,4.842329092004897,0.0321197761301427,212123277.08137512,0,1.2827064,164.56584,0.0173803258825231,19843154954.067707,0.8329239044562051,78319.09201,4.224646986989017,0.4084201419794466,59344742331.6655
